
image=npc_hobgoblin.png

[stance]
frames=4
duration=800ms
type=back_forth
frame=0,0,119,75,28,31,15,28
frame=0,1,207,690,21,29,9,27
frame=0,2,172,496,25,28,10,27
frame=0,3,88,489,29,29,8,27
frame=0,4,51,241,26,31,7,28
frame=0,5,110,43,22,32,7,29
frame=0,6,89,656,25,31,10,29
frame=0,7,172,42,28,32,16,29
frame=1,0,24,330,27,31,14,28
frame=1,1,172,952,21,29,9,27
frame=1,2,226,294,25,28,10,27
frame=1,3,116,590,29,29,8,27
frame=1,4,25,260,26,31,7,28
frame=1,5,176,397,22,31,7,28
frame=1,6,176,336,24,30,10,28
frame=1,7,257,137,28,31,16,28
frame=2,0,200,368,28,30,15,27
frame=2,1,242,878,21,28,9,26
frame=2,2,256,763,25,27,10,26
frame=2,3,145,624,29,28,8,26
frame=2,4,62,514,26,30,7,27
frame=2,5,178,271,22,31,7,27
frame=2,6,257,353,25,30,10,28
frame=2,7,205,752,29,30,17,27
frame=3,0,254,444,28,29,15,26
frame=3,1,263,888,22,28,10,26
frame=3,2,282,488,26,27,11,26
frame=3,3,153,139,30,28,8,26
frame=3,4,256,790,25,29,6,26
frame=3,5,177,366,23,31,7,27
frame=3,6,77,895,24,29,10,27
frame=3,7,228,353,29,30,17,27

[shoot]
frames=4
duration=800ms
type=play_once
frame=0,0,144,302,32,32,10,32
frame=0,1,144,366,33,31,10,29
frame=0,2,256,819,25,28,8,26
frame=0,3,261,916,22,28,9,27
frame=0,4,254,199,30,33,16,30
frame=0,5,112,270,32,33,16,32
frame=0,6,94,820,23,36,9,33
frame=0,7,114,785,23,35,7,32
frame=1,0,54,381,30,38,10,35
frame=1,1,52,344,32,37,12,35
frame=1,2,114,619,31,33,10,31
frame=1,3,254,533,29,29,9,28
frame=1,4,252,670,27,30,12,29
frame=1,5,141,428,31,32,13,31
frame=1,6,137,782,27,35,12,32
frame=1,7,59,544,29,36,12,32
frame=2,0,220,199,34,35,19,33
frame=2,1,45,907,29,40,16,38
frame=2,2,267,35,34,38,13,36
frame=2,3,143,397,33,31,5,31
frame=2,4,141,460,31,32,6,32
frame=2,5,281,73,27,33,6,33
frame=2,6,174,657,29,33,12,33
frame=2,7,265,0,37,35,22,32
frame=3,0,70,43,40,32,29,29
frame=3,1,177,852,25,34,16,34
frame=3,2,88,518,29,36,14,36
frame=3,3,221,105,37,32,6,32
frame=3,4,75,130,39,30,4,30
frame=3,5,199,558,25,33,3,29
frame=3,6,172,428,25,34,7,28
frame=3,7,221,137,36,31,25,27

[hit]
frames=2
duration=200ms
type=back_forth
frame=0,0,281,753,27,29,10,27
frame=0,1,200,262,20,31,6,27
frame=0,2,282,365,26,32,10,28
frame=0,3,224,532,30,29,13,26
frame=0,4,225,622,27,31,10,28
frame=0,5,56,118,19,33,7,30
frame=0,6,282,397,26,32,11,30
frame=0,7,225,653,27,31,11,29
frame=1,0,281,810,27,28,6,26
frame=1,1,236,813,20,31,3,26
frame=1,2,233,782,23,31,8,26
frame=1,3,224,561,29,30,14,27
frame=1,4,252,639,27,31,15,28
frame=1,5,186,782,20,34,10,31
frame=1,6,65,685,24,34,9,32
frame=1,7,226,471,28,31,10,30

[die]
frames=6
duration=800ms
type=play_once
frame=0,0,175,751,30,31,13,28
frame=0,1,240,914,21,30,7,27
frame=0,2,173,887,23,31,8,28
frame=0,3,193,948,22,30,8,27
frame=0,4,283,608,25,31,9,28
frame=0,5,190,816,21,34,7,30
frame=0,6,284,234,24,34,9,30
frame=0,7,224,591,28,31,12,29
frame=1,0,251,264,31,29,11,26
frame=1,1,285,172,23,27,7,25
frame=1,2,236,944,22,29,8,25
frame=1,3,196,886,22,31,11,26
frame=1,4,282,459,26,29,13,26
frame=1,5,226,846,19,32,9,28
frame=1,6,202,850,24,34,9,29
frame=1,7,279,663,27,30,9,27
frame=2,0,151,197,35,28,13,28
frame=2,1,253,562,30,27,12,27
frame=2,2,283,916,22,25,7,26
frame=2,3,74,924,25,27,13,27
frame=2,4,220,263,31,31,15,28
frame=2,5,171,524,26,34,11,30
frame=2,6,77,859,24,36,9,32
frame=2,7,175,718,30,33,10,30
frame=3,0,42,956,39,29,14,30
frame=3,1,251,293,31,29,11,29
frame=3,2,234,747,22,32,7,29
frame=3,3,220,234,34,29,15,29
frame=3,4,224,75,39,30,19,30
frame=3,5,115,685,31,33,13,33
frame=3,6,101,856,24,36,9,34
frame=3,7,220,168,36,31,14,32
frame=4,0,75,103,40,27,15,24
frame=4,1,197,428,29,33,10,26
frame=4,2,200,591,24,33,10,25
frame=4,3,77,160,37,27,20,24
frame=4,4,114,139,39,28,22,24
frame=4,5,273,861,28,27,14,23
frame=4,6,149,922,24,30,11,25
frame=4,7,114,167,37,26,13,23
frame=5,0,29,514,33,24,14,18
frame=5,1,245,847,28,28,11,18
frame=5,2,88,554,28,26,13,17
frame=5,3,77,283,35,24,20,17
frame=5,4,116,213,35,24,19,17
frame=5,5,279,639,29,24,16,17
frame=5,6,281,838,27,23,13,16
frame=5,7,145,249,34,22,14,17

[critdie]
frames=8
duration=800ms
type=play_once
frame=0,0,117,480,24,37,11,34
frame=0,1,27,173,22,40,10,36
frame=0,2,116,554,27,36,10,34
frame=0,3,282,268,26,33,7,30
frame=0,4,173,918,24,30,7,27
frame=0,5,125,952,23,29,7,27
frame=0,6,148,952,24,28,10,27
frame=0,7,254,700,23,32,11,30
frame=1,0,0,173,27,47,10,44
frame=1,1,0,81,29,46,9,42
frame=1,2,0,495,29,43,10,39
frame=1,3,29,81,23,42,7,38
frame=1,4,0,870,25,42,9,39
frame=1,5,23,912,22,44,7,41
frame=1,6,0,316,24,45,10,43
frame=1,7,0,268,24,48,10,45
frame=2,0,0,127,29,46,10,42
frame=2,1,70,0,32,43,10,39
frame=2,2,29,123,27,41,10,38
frame=2,3,53,865,24,39,7,36
frame=2,4,52,77,23,41,8,37
frame=2,5,0,407,24,44,10,40
frame=2,6,0,361,23,46,10,43
frame=2,7,0,220,25,48,11,44
frame=3,0,0,451,29,44,9,39
frame=3,1,0,622,31,42,10,38
frame=3,2,25,220,26,40,10,37
frame=3,3,30,744,24,40,6,36
frame=3,4,51,202,26,39,10,35
frame=3,5,25,826,24,41,11,37
frame=3,6,0,912,23,44,10,40
frame=3,7,0,826,25,44,11,40
frame=4,0,24,291,27,39,12,34
frame=4,1,29,437,27,39,11,36
frame=4,2,89,617,25,39,10,36
frame=4,3,117,517,24,37,7,34
frame=4,4,117,820,24,36,7,31
frame=4,5,284,199,24,35,8,30
frame=4,6,176,302,22,34,10,31
frame=4,7,73,821,21,38,11,33
frame=5,0,30,538,29,38,16,33
frame=5,1,28,785,29,40,14,35
frame=5,2,49,825,24,40,10,35
frame=5,3,31,612,28,37,9,33
frame=5,4,115,336,29,35,9,30
frame=5,5,205,719,27,33,8,28
frame=5,6,203,624,22,34,10,29
frame=5,7,125,856,25,36,15,31
frame=6,0,144,271,34,31,19,26
frame=6,1,197,461,29,33,16,28
frame=6,2,168,817,22,35,10,28
frame=6,3,144,334,32,32,12,26
frame=6,4,77,187,37,28,14,23
frame=6,5,228,413,31,27,11,20
frame=6,6,258,944,22,29,10,21
frame=6,7,198,398,30,30,16,23
frame=7,0,151,225,35,24,20,19
frame=7,1,252,614,31,25,17,19
frame=7,2,280,944,21,25,10,18
frame=7,3,56,491,32,23,13,16
frame=7,4,114,193,37,20,15,15
frame=7,5,277,700,31,24,12,15
frame=7,6,32,718,22,26,10,16
frame=7,7,253,589,30,25,17,18

[cast]
frames=4
duration=400ms
type=play_once
frame=0,0,149,892,24,30,13,27
frame=0,1,282,429,26,30,16,28
frame=0,2,218,884,24,30,10,29
frame=0,3,197,917,21,30,4,28
frame=0,4,103,951,22,30,4,27
frame=0,5,101,922,24,29,4,26
frame=0,6,285,888,22,28,8,25
frame=0,7,215,947,21,29,11,26
frame=1,0,228,383,29,30,11,27
frame=1,1,281,782,27,28,12,26
frame=1,2,218,914,22,30,7,29
frame=1,3,256,732,22,31,8,29
frame=1,4,254,473,28,30,11,27
frame=1,5,256,322,26,31,8,28
frame=1,6,259,413,23,31,8,29
frame=1,7,283,577,25,31,10,28
frame=2,0,89,580,27,37,7,34
frame=2,1,141,817,27,35,10,32
frame=2,2,228,684,24,31,9,29
frame=2,3,226,502,28,30,11,28
frame=2,4,197,494,29,32,15,29
frame=2,5,198,302,28,33,11,31
frame=2,6,116,444,25,36,9,34
frame=2,7,29,476,27,38,10,35
frame=3,0,116,406,25,38,5,34
frame=3,1,77,250,35,33,10,30
frame=3,2,174,690,33,28,11,26
frame=3,3,147,751,28,31,11,28
frame=3,4,211,814,25,32,13,30
frame=3,5,186,232,34,30,17,29
frame=3,6,112,237,33,33,14,32
frame=3,7,49,164,28,38,10,36

[swing]
frames=4
duration=400ms
type=play_once
frame=0,0,200,335,27,33,14,30
frame=0,1,141,492,31,32,15,30
frame=0,2,197,526,27,32,9,29
frame=0,3,81,951,22,31,4,29
frame=0,4,281,106,27,31,8,29
frame=0,5,141,524,30,30,11,28
frame=0,6,125,922,24,30,10,27
frame=0,7,232,715,22,32,11,28
frame=1,0,150,852,27,35,14,32
frame=1,1,59,580,30,36,14,33
frame=1,2,114,652,32,33,11,30
frame=1,3,206,782,27,32,5,29
frame=1,4,278,724,27,29,7,28
frame=1,5,254,503,28,30,10,27
frame=1,6,227,322,29,31,14,27
frame=1,7,282,333,26,32,14,28
