
image=npc_goblin_shaman.png

[stance]
frames=4
duration=800ms
type=back_forth
frame=0,0,28,564,39,32,23,28
frame=0,1,303,490,28,32,11,29
frame=0,2,240,484,29,36,11,29
frame=0,3,64,299,33,37,7,29
frame=0,4,368,50,43,32,14,28
frame=0,5,121,658,33,30,16,26
frame=0,6,154,658,28,30,11,25
frame=0,7,136,688,33,30,21,26
frame=1,0,411,95,38,32,23,28
frame=1,1,398,430,28,31,11,28
frame=1,2,363,291,29,36,11,29
frame=1,3,334,359,33,36,7,28
frame=1,4,368,82,43,33,14,28
frame=1,5,463,433,33,31,16,26
frame=1,6,163,628,29,30,11,25
frame=1,7,169,688,33,30,21,26
frame=2,0,449,129,39,32,24,28
frame=2,1,466,502,29,31,12,28
frame=2,2,368,395,29,35,11,28
frame=2,3,331,490,33,36,7,28
frame=2,4,286,48,42,32,14,27
frame=2,5,182,658,33,30,16,25
frame=2,6,264,688,29,30,11,24
frame=2,7,455,533,32,29,21,25
frame=3,0,449,161,39,31,24,27
frame=3,1,304,658,28,30,12,27
frame=3,2,287,593,29,34,11,28
frame=3,3,520,357,33,35,7,27
frame=3,4,449,192,42,32,13,27
frame=3,5,267,259,34,30,16,25
frame=3,6,293,688,29,30,11,24
frame=3,7,361,461,33,29,22,25

[shoot]
frames=4
duration=400ms
type=play_once
frame=0,0,226,168,41,38,12,36
frame=0,1,449,88,38,41,12,36
frame=0,2,486,43,29,45,10,34
frame=0,3,94,513,31,40,14,31
frame=0,4,327,180,41,33,26,30
frame=0,5,515,110,38,33,23,30
frame=0,6,397,395,29,35,12,32
frame=0,7,425,284,25,38,8,35
frame=1,0,103,155,37,44,12,40
frame=1,1,267,171,34,44,12,42
frame=1,2,64,253,33,46,11,40
frame=1,3,189,205,37,39,11,34
frame=1,4,450,260,41,31,20,29
frame=1,5,518,495,35,30,18,28
frame=1,6,482,564,30,33,13,29
frame=1,7,162,555,31,40,16,35
frame=2,0,489,0,44,40,27,36
frame=2,1,28,470,32,47,15,44
frame=2,2,267,215,34,44,12,44
frame=2,3,147,103,45,37,8,36
frame=2,4,192,74,47,32,11,30
frame=2,5,422,533,33,28,12,26
frame=2,6,243,661,32,27,13,25
frame=2,7,515,174,38,31,27,28
frame=3,0,148,42,49,31,38,29
frame=3,1,126,552,36,38,23,36
frame=3,2,193,555,29,40,13,40
frame=3,3,368,115,43,35,7,33
frame=3,4,239,78,47,33,5,30
frame=3,5,518,325,35,32,6,25
frame=3,6,374,558,28,37,9,26
frame=3,7,131,415,40,31,30,27

[run]
frames=8
duration=533ms
type=looped
frame=0,0,89,688,47,30,36,27
frame=0,1,372,205,39,35,26,30
frame=0,2,239,447,30,37,12,32
frame=0,3,181,320,39,34,10,31
frame=0,4,197,45,48,29,9,27
frame=0,5,295,359,39,31,9,22
frame=0,6,162,595,30,33,12,19
frame=0,7,331,113,37,31,25,22
frame=1,0,239,111,46,27,35,27
frame=1,1,125,481,39,34,26,31
frame=1,2,461,359,29,37,12,33
frame=1,3,255,326,37,33,9,31
frame=1,4,98,70,47,31,9,27
frame=1,5,411,127,38,31,9,22
frame=1,6,345,595,29,34,11,20
frame=1,7,62,94,36,31,24,22
frame=2,0,147,140,45,28,35,28
frame=2,1,216,288,39,32,25,32
frame=2,2,374,595,28,34,11,34
frame=2,3,520,392,33,35,7,32
frame=2,4,140,168,44,32,6,28
frame=2,5,292,327,37,32,10,23
frame=2,6,454,562,28,35,11,21
frame=2,7,329,327,35,32,24,23
frame=3,0,58,125,44,30,35,27
frame=3,1,411,158,38,33,25,31
frame=3,2,286,556,29,37,11,33
frame=3,3,220,520,33,35,5,31
frame=3,4,102,125,45,30,7,27
frame=3,5,203,484,37,31,9,22
frame=3,6,432,598,29,34,11,20
frame=3,7,486,326,32,31,25,22
frame=4,0,145,73,47,30,36,27
frame=4,1,164,481,39,33,26,30
frame=4,2,364,490,30,37,12,32
frame=4,3,269,485,34,36,5,31
frame=4,4,41,688,48,30,9,27
frame=4,5,328,49,40,31,10,22
frame=4,6,402,598,30,33,12,19
frame=4,7,496,433,32,31,25,22
frame=5,0,285,113,46,30,35,27
frame=5,1,411,191,38,33,25,31
frame=5,2,316,592,29,37,11,33
frame=5,3,253,558,33,35,5,31
frame=5,4,192,106,47,27,9,27
frame=5,5,515,143,38,31,10,22
frame=5,6,461,597,29,34,11,20
frame=5,7,319,526,33,31,25,22
frame=6,0,192,133,45,32,35,28
frame=6,1,125,446,39,35,25,32
frame=6,2,490,597,28,34,11,34
frame=6,3,487,292,31,34,5,32
frame=6,4,283,143,44,28,6,28
frame=6,5,331,395,37,32,10,23
frame=6,6,518,597,28,35,11,21
frame=6,7,364,327,31,32,24,23
frame=7,0,411,224,44,30,35,27
frame=7,1,515,40,38,35,25,31
frame=7,2,345,558,29,37,11,33
frame=7,3,332,80,36,33,8,31
frame=7,4,406,254,44,30,6,27
frame=7,5,252,416,37,31,9,22
frame=7,6,432,632,29,34,11,20
frame=7,7,363,430,35,31,25,22

[die]
frames=6
duration=400ms
type=play_once
frame=0,0,133,287,42,33,21,29
frame=0,1,173,383,40,32,16,28
frame=0,2,512,564,29,33,11,28
frame=0,3,528,427,25,34,8,28
frame=0,4,175,287,41,33,18,29
frame=0,5,515,75,38,35,20,29
frame=0,6,489,464,29,38,11,29
frame=0,7,395,323,30,36,14,29
frame=1,0,515,205,38,31,17,27
frame=1,1,211,418,39,29,14,26
frame=1,2,223,631,30,29,11,26
frame=1,3,379,629,23,32,11,26
frame=1,4,352,527,33,31,16,27
frame=1,5,253,593,34,34,20,29
frame=1,6,253,521,32,37,14,29
frame=1,7,402,561,28,37,10,29
frame=2,0,171,415,40,31,18,29
frame=2,1,97,320,42,27,16,27
frame=2,2,234,688,30,30,11,27
frame=2,3,500,665,25,32,12,27
frame=2,4,326,427,37,33,17,29
frame=2,5,54,366,39,36,21,31
frame=2,6,192,595,31,40,13,32
frame=2,7,222,555,31,38,11,31
frame=3,0,54,336,42,30,20,31
frame=3,1,368,178,43,27,17,29
frame=3,2,402,631,30,33,11,30
frame=3,3,328,291,35,36,14,31
frame=3,4,255,359,40,31,17,31
frame=3,5,326,213,41,37,21,34
frame=3,6,67,598,32,42,14,35
frame=3,7,55,402,37,38,16,34
frame=4,0,368,150,43,28,22,25
frame=4,1,139,320,42,31,17,27
frame=4,2,202,688,32,30,11,25
frame=4,3,450,291,37,34,18,25
frame=4,4,96,347,41,31,16,25
frame=4,5,137,351,41,30,22,24
frame=4,6,285,522,34,34,18,25
frame=4,7,426,433,37,31,15,24
frame=5,0,252,390,40,26,22,20
frame=5,1,178,354,41,29,15,19
frame=5,2,253,627,33,27,12,18
frame=5,3,394,502,37,31,19,19
frame=5,4,515,265,38,27,16,18
frame=5,5,292,390,39,27,24,18
frame=5,6,360,661,32,27,19,16
frame=5,7,385,533,37,25,18,18

[critdie]
frames=8
duration=800ms
type=play_once
frame=0,0,303,447,22,43,13,39
frame=0,1,32,318,22,47,11,43
frame=0,2,92,201,30,46,12,43
frame=0,3,60,470,32,43,8,40
frame=0,4,223,593,30,38,6,34
frame=0,5,490,631,27,34,9,31
frame=0,6,517,632,29,32,12,31
frame=0,7,430,561,24,37,13,34
frame=1,0,0,104,32,56,11,51
frame=1,1,0,160,33,53,11,49
frame=1,2,34,206,30,50,11,46
frame=1,3,32,104,26,51,9,46
frame=1,4,38,50,24,52,7,47
frame=1,5,0,640,25,53,9,50
frame=1,6,0,534,28,53,11,51
frame=1,7,0,370,27,56,11,53
frame=2,0,0,0,47,50,20,46
frame=2,1,97,247,36,45,11,40
frame=2,2,99,595,28,42,11,38
frame=2,3,372,240,34,42,9,38
frame=2,4,286,0,42,48,15,43
frame=2,5,0,318,32,52,13,49
frame=2,6,0,426,27,54,11,51
frame=2,7,0,50,38,54,17,51
frame=3,0,47,0,52,45,22,40
frame=3,1,27,596,40,46,14,42
frame=3,2,64,206,28,47,11,44
frame=3,3,447,43,39,45,11,40
frame=3,4,99,0,51,41,19,36
frame=3,5,28,517,39,47,16,43
frame=3,6,27,370,27,50,11,46
frame=3,7,328,0,40,49,18,45
frame=4,0,242,0,44,45,21,41
frame=4,1,0,266,34,52,13,47
frame=4,2,0,587,27,53,11,49
frame=4,3,407,0,38,49,9,45
frame=4,4,150,0,48,42,16,38
frame=4,5,92,408,39,36,14,31
frame=4,6,396,664,26,35,11,32
frame=4,7,424,464,33,38,17,33
frame=5,0,65,155,38,46,19,42
frame=5,1,0,213,34,53,16,48
frame=5,2,0,480,28,54,12,49
frame=5,3,368,0,39,50,11,45
frame=5,4,445,0,44,43,14,39
frame=5,5,127,590,35,38,12,33
frame=5,6,301,171,26,37,10,32
frame=5,7,490,357,30,39,17,35
frame=6,0,122,200,37,44,20,39
frame=6,1,33,155,32,51,17,43
frame=6,2,27,420,28,50,11,43
frame=6,3,25,642,40,46,15,39
frame=6,4,226,206,41,38,15,33
frame=6,5,426,359,35,37,14,29
frame=6,6,425,322,25,37,10,29
frame=6,7,192,165,34,40,18,33
frame=7,0,292,289,36,38,20,34
frame=7,1,301,250,37,39,18,31
frame=7,2,396,359,30,36,11,28
frame=7,3,518,292,35,33,16,25
frame=7,4,515,236,38,29,16,24
frame=7,5,203,447,36,37,15,27
frame=7,6,491,248,24,42,11,31
frame=7,7,92,444,33,42,17,33

[cast]
frames=4
duration=400ms
type=play_once
frame=0,0,350,688,22,30,15,26
frame=0,1,219,357,36,31,23,28
frame=0,2,55,440,37,30,18,28
frame=0,3,422,666,26,34,6,28
frame=0,4,491,213,24,35,4,26
frame=0,5,93,378,40,30,12,23
frame=0,6,0,693,41,25,18,22
frame=0,7,372,688,24,29,14,23
frame=1,0,495,502,23,32,11,28
frame=1,1,348,629,31,30,17,27
frame=1,2,460,396,32,37,14,33
frame=1,3,491,171,24,42,7,37
frame=1,4,301,208,25,42,6,35
frame=1,5,426,396,34,37,8,30
frame=1,6,289,417,37,30,15,26
frame=1,7,275,657,29,31,15,27
frame=2,0,133,244,36,43,16,39
frame=2,1,487,88,28,40,9,36
frame=2,2,492,396,28,37,11,34
frame=2,3,457,464,32,38,11,34
frame=2,4,92,640,29,41,9,37
frame=2,5,65,642,27,46,11,40
frame=2,6,34,256,30,48,12,43
frame=2,7,411,49,36,46,18,42
frame=3,0,198,0,44,45,17,40
frame=3,1,327,144,41,36,9,32
frame=3,2,325,460,36,30,12,27
frame=3,3,518,464,35,31,13,28
frame=3,4,133,381,40,34,18,29
frame=3,5,125,515,37,37,21,34
