
image=npc_LuxHighPriestNpc.png

[stance]
frames=7
duration=3584ms
type=looped
frame=0,0,187,57,35,67,14,63
frame=0,1,236,175,31,68,10,65
frame=0,2,45,121,46,63,11,62
frame=0,3,0,184,47,59,10,56
frame=0,4,368,177,34,58,7,52
frame=0,5,179,182,28,61,9,53
frame=0,6,353,61,43,60,23,54
frame=0,7,139,117,43,63,24,58
frame=1,0,222,54,38,64,16,60
frame=1,1,267,175,30,68,10,65
frame=1,2,0,54,47,64,11,63
frame=1,3,264,0,48,60,10,55
frame=1,4,182,124,40,58,8,51
frame=1,5,86,184,29,59,9,53
frame=1,6,222,118,43,57,23,54
frame=1,7,260,60,46,58,26,53
frame=2,0,91,123,48,57,24,53
frame=2,1,115,180,32,63,11,60
frame=2,2,0,118,45,66,11,59
frame=2,3,312,0,48,61,9,52
frame=2,4,61,0,52,57,15,51
frame=2,5,327,177,41,57,19,52
frame=2,6,308,118,43,56,23,53
frame=2,7,163,0,49,57,28,52
frame=3,0,212,0,52,54,27,50
frame=3,1,47,184,39,59,12,56
frame=3,2,408,0,44,64,11,55
frame=3,3,360,0,48,61,9,50
frame=3,4,0,0,61,54,23,50
frame=3,5,306,61,47,57,25,52
frame=3,6,351,121,43,56,23,53
frame=3,7,113,0,50,57,29,52
frame=4,0,91,123,48,57,24,53
frame=4,1,147,180,32,63,11,60
frame=4,2,94,57,45,66,11,59
frame=4,3,312,0,48,61,9,52
frame=4,4,61,0,52,57,15,51
frame=4,5,396,120,41,57,19,52
frame=4,6,396,64,43,56,23,53
frame=4,7,163,0,49,57,28,52
frame=5,0,222,54,38,64,16,60
frame=5,1,297,175,30,68,10,65
frame=5,2,47,57,47,64,11,63
frame=5,3,139,57,48,60,10,55
frame=5,4,402,177,40,58,8,51
frame=5,5,207,182,29,59,9,53
frame=5,6,265,118,43,57,23,54
frame=5,7,260,60,46,58,26,53
frame=6,0,187,57,35,67,14,63
frame=6,1,236,175,31,68,10,65
frame=6,2,45,121,46,63,11,62
frame=6,3,0,184,47,59,10,56
frame=6,4,368,177,34,58,7,52
frame=6,5,179,182,28,61,9,53
frame=6,6,353,61,43,60,23,54
frame=6,7,139,117,43,63,24,58
